Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2017,2,Clark,2155.1,Cambeiro ES,Regular,18.0,1,YES,26.4,16.1,,YES,YES,NO,NO,NO,25.2,13.6,42.2,,,,,,,,18.5,YES,1.0,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2156.1,Bryan Roger ES,Regular,76.0,4,YES,55.5,46.6,,YES,YES,YES,NO,NO,63.7,41.4,61.2,,,,,,,,11,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2157.1,Bonner ES,Regular,85.0,5,NO,79.2,74.7,,YES,YES,NO,NO,NO,65.6,59.4,69.7,,,,,,,,5.6,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2158.1,Cartwright ES,Regular,81.0,4,YES,60.6,50.6,,YES,YES,YES,NO,NO,64.1,47.6,40,,,,,,,,8.3,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2159.1,Bowler Joseph ES,Regular,27.5,2,YES,34.6,28.6,,YES,YES,NO,NO,NO,35.8,15.7,38.8,,,,,,,,8.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2160.1,Rhodes ES,Regular,71.5,4,NO,65.2,47,,YES,YES,NO,NO,NO,63.4,35.9,50,,,,,,,,10.8,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2161.1,Guy ES,Regular,45.0,2,YES,40.1,34.7,,YES,YES,NO,NO,NO,51.4,34.4,22.2,,,,,,,,8.6,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2162.1,Morrow ES,Regular,70.5,4,NO,73,61.6,,YES,YES,NO,NO,NO,56.7,45.4,50,,,,,,,,8.6,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2163.1,Bunker ES,Regular,38.0,2,YES,37.3,36.2,,YES,YES,YES,NO,NO,44.4,29.7,47.4,,,,,,,,10.4,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2164.1,Elizondo ES,Regular,57.5,3,YES,42.5,35.3,,YES,YES,NO,NO,NO,47.2,40.2,49.1,,,,,,,,10.9,NO,,NO,,NO,,64827,Churchill,2017
