class_year,school_name,entity_id,sponsor_bucket,charter_authorizer,model_type,reported_as_high_school,acgr_row_present,published_rate_status,latest_confirmed_in_grad_materials,base_reference,rate_source_url,published_overall_acgr,published_overall_acgr_code,rate_low,rate_mid,rate_high,cohort_count,graduate_count,weight_source,include_in_sector_total,notes
2018-19,Doral Red Rock,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,"The 2018-2019 enrollment workbook shows grades 1 through 11 only, so this campus did not yet belong in the 2018-19 four-year graduation universe."
2019-20,Doral Red Rock,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Doral Red Rock,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Doral Red Rock,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,99.1,numeric,99.1,99.1,99.1,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Doral Red Rock,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Doral Red Rock,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Doral Red Rock is reported above 95 percent.
2024-25,Doral Red Rock,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,98.6,numeric,98.6,98.6,98.6,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Equipo Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,94.87,numeric,94.87,94.87,94.87,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Equipo Academy.
2018-19,Equipo Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,98.0,numeric,98.0,98.0,98.0,,,2019-20 SPCSA final deck,yes,Likely alternative/credit-recovery model; verify in directory Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Equipo Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,96.3,numeric,96.3,96.3,96.3,,,2019-20 SPCSA final deck,yes,Likely alternative/credit-recovery model; verify in directory Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Equipo Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,87.3,numeric,87.3,87.3,87.3,,,2021-22 SPCSA final deck,yes,Likely alternative/credit-recovery model; verify in directory Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Equipo Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA attachment,yes,Likely alternative/credit-recovery model; verify in directory Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Equipo Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Likely alternative/credit-recovery model; verify in directory Confirmed in cited graduation material for this class year.
2023-24,Equipo Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,94.4,numeric,94.4,94.4,94.4,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF.
2024-25,Equipo Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,90.2,numeric,90.2,90.2,90.2,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Founders Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,81.82,numeric,81.82,81.82,81.82,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Founders Academy of Nevada.
2018-19,Founders Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Founders Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Founders Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,93.7,numeric,93.7,93.7,93.7,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Founders Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Founders Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Founders Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Founders Academy is reported above 95 percent.
2024-25,Founders Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Leadership Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,83.33,numeric,83.33,83.33,83.33,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Leadership Academy of Nevada.
2018-19,Leadership Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,92.0,numeric,92.0,92.0,92.0,,,2019-20 SPCSA final deck,yes,Likely alternative/credit-recovery model; verify in directory Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Leadership Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,94.4,numeric,94.4,94.4,94.4,,,2019-20 SPCSA final deck,yes,Likely alternative/credit-recovery model; verify in directory Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Leadership Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,96.0,numeric,96.0,96.0,96.0,,,2021-22 SPCSA final deck,yes,Likely alternative/credit-recovery model; verify in directory Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Leadership Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,96.4,numeric,96.4,96.4,96.4,,,2021-22 SPCSA attachment,yes,Likely alternative/credit-recovery model; verify in directory Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Leadership Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,87.5,numeric,87.5,87.5,87.5,,,State of the SPCSA 2024,yes,Likely alternative/credit-recovery model; verify in directory Confirmed in cited graduation material for this class year.
2023-24,Leadership Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,90.0,numeric,90.0,90.0,90.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF.
2024-25,Leadership Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,89.2,numeric,89.2,89.2,89.2,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Nevada Connections Acad,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,63.77,numeric,63.77,63.77,63.77,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF.
2018-19,Nevada Connections Acad,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,69.8,numeric,69.8,69.8,69.8,,,2019-20 SPCSA final deck,yes,Online school Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Nevada Connections Acad,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,80.2,numeric,80.2,80.2,80.2,,,2019-20 SPCSA final deck,yes,Online school Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Nevada Connections Acad,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,86.1,numeric,86.1,86.1,86.1,,,2021-22 SPCSA final deck,yes,Online school Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Nevada Connections Acad,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,80.6,numeric,80.6,80.6,80.6,,,2021-22 SPCSA attachment,yes,Online school Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Nevada Connections Acad,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,81.4,numeric,81.4,81.4,81.4,,,State of the SPCSA 2024,yes,Online school Confirmed in cited graduation material for this class year.
2023-24,Nevada Connections Acad,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,81.9,numeric,81.9,81.9,81.9,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF.
2024-25,Nevada Connections Acad,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,82.2,numeric,82.2,82.2,82.2,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Nevada Virtual Charter,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,83.70,numeric,83.7,83.7,83.7,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF.
2018-19,Nevada Virtual Charter,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,85.8,numeric,85.8,85.8,85.8,,,2019-20 SPCSA final deck,yes,Online school Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Nevada Virtual Charter,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,88.6,numeric,88.6,88.6,88.6,,,2019-20 SPCSA final deck,yes,Online school Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Nevada Virtual Charter,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,86.2,numeric,86.2,86.2,86.2,,,2021-22 SPCSA final deck,yes,Online school Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Nevada Virtual Charter,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,86.0,numeric,86.0,86.0,86.0,,,2021-22 SPCSA attachment,yes,Online school Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Nevada Virtual Charter,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,87.3,numeric,87.3,87.3,87.3,,,State of the SPCSA 2024,yes,Online school Confirmed in cited graduation material for this class year.
2023-24,Nevada Virtual Charter,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,87.8,numeric,87.8,87.8,87.8,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF.
2024-25,Nevada Virtual Charter,,SPCSA,State Public Charter School Authority,statewide_online,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,88.0,numeric,88.0,88.0,88.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,NSHS Downtown,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,+,topcoded,95.0,97.5,100.0,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Nevada State High School Downtown.
2018-19,NSHS Downtown,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,94.7,numeric,94.7,94.7,94.7,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,NSHS Downtown,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,97.5,numeric,97.5,97.5,97.5,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,NSHS Downtown,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA final deck,yes,Nevada State High School campus Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,NSHS Downtown,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA attachment,yes,Nevada State High School campus Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,NSHS Downtown,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS Downtown,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS Downtown,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,NSHS Dtwn Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,Nevada State High School Downtown Henderson does not appear in the 2017-2018 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2018-19,NSHS Dtwn Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,Nevada State High School Downtown Henderson does not appear in the 2018-2019 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2019-20,NSHS Dtwn Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2019-20,2019-2020 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,,,,,,,,,no,Nevada State High School Downtown Henderson does not appear in the 2019-2020 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2020-21,NSHS Dtwn Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA final deck,yes,Nevada State High School campus Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,NSHS Dtwn Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,97.7,numeric,97.7,97.7,97.7,,,2021-22 SPCSA attachment,yes,Nevada State High School campus Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,NSHS Dtwn Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,98.4,numeric,98.4,98.4,98.4,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS Dtwn Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS Dtwn Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,NSHS Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,+,topcoded,95.0,97.5,100.0,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Nevada State High School Henderson.
2018-19,NSHS Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,97.9,numeric,97.9,97.9,97.9,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
